"artist_name","album_name","track_name","genre_clean","key_clean","mode_clean","master_key"
"The Beatles","The Beatles (Remastered)","Back In The U.S.S.R. - Remastered 2009","Rock","A","maj","A maj"
"The Beatles","The Beatles (Remastered)","Dear Prudence - Remastered 2009","Rock","G","maj","G maj"
"The Beatles","The Beatles (Remastered)","Glass Onion - Remastered 2009","Rock","G","min","G min"
"The Beatles","The Beatles (Remastered)","Ob-La-Di, Ob-La-Da - Remastered 2009","Rock","Bb","maj","Bb maj"
"The Beatles","The Beatles (Remastered)","Wild Honey Pie - Remastered 2009","Rock","D","maj","D maj"
"The Beatles","The Beatles (Remastered)","The Continuing Story Of Bungalow Bill - Remastered 2009","Rock","C","maj","C maj"
"The Beatles","The Beatles (Remastered)","While My Guitar Gently Weeps - Remastered 2009","Rock","E","min","E min"
"The Beatles","The Beatles (Remastered)","Happiness Is A Warm Gun - Remastered 2009","Rock","A","min","A min"
"The Beatles","The Beatles (Remastered)","Martha My Dear - Remastered 2009","Rock","Bb","maj","Bb maj"
"The Beatles","The Beatles (Remastered)","I'm So Tired - Remastered 2009","Rock","A","maj","A maj"
"The Beatles","The Beatles (Remastered)","Blackbird - Remastered 2009","Rock","G","maj","G maj"
"The Beatles","The Beatles (Remastered)","Piggies - Remastered 2009","Rock","Ab","maj","Ab maj"
"The Beatles","The Beatles (Remastered)","Rocky Raccoon - Remastered 2009","Rock","G","maj","G maj"
"The Beatles","The Beatles (Remastered)","Don't Pass Me By - Remastered 2009","Rock","C","maj","C maj"
"The Beatles","The Beatles (Remastered)","Why Don't We Do It In The Road? - Remastered 2009","Rock","D","maj","D maj"
"The Beatles","The Beatles (Remastered)","I Will - Remastered 2009","Rock","F","maj","F maj"
"The Beatles","The Beatles (Remastered)","Julia - Remastered 2009","Rock","D","maj","D maj"
"The Beatles","The Beatles (Remastered)","Birthday - Remastered 2009","Rock","D","maj","D maj"
"The Beatles","The Beatles (Remastered)","Yer Blues - Remastered 2009","Rock","A","maj","A maj"
"The Beatles","The Beatles (Remastered)","Mother Nature's Son - Remastered 2009","Rock","D","maj","D maj"
"The Beatles","The Beatles (Remastered)","Everybody's Got Something To Hide Except Me And My Monkey - Remastered 2009","Rock","D","maj","D maj"
"The Beatles","The Beatles (Remastered)","Sexy Sadie - Remastered 2009","Rock","C","maj","C maj"
"The Beatles","The Beatles (Remastered)","Helter Skelter - Remastered 2009","Rock","A","maj","A maj"
"The Beatles","The Beatles (Remastered)","Long, Long, Long - Remastered 2009","Rock","F","maj","F maj"
"The Beatles","The Beatles (Remastered)","Revolution 1 - Remastered 2009","Rock","A","maj","A maj"
"The Beatles","The Beatles (Remastered)","Honey Pie - Remastered 2009","Rock","G","maj","G maj"
"The Beatles","The Beatles (Remastered)","Savoy Truffle - Remastered 2009","Rock","B","min","B min"
"The Beatles","The Beatles (Remastered)","Cry Baby Cry - Remastered 2009","Rock","A","min","A min"
"The Beatles","The Beatles (Remastered)","Revolution 9 - Remastered 2009","Rock","D","min","D min"
"The Beatles","The Beatles (Remastered)","Good Night - Remastered 2009","Rock","G","maj","G maj"
"The Beatles","Yellow Submarine Songtrack","Yellow Submarine","Rock","Db","maj","Db maj"
"The Beatles","Yellow Submarine Songtrack","Hey Bulldog","Rock","E","min","E min"
"The Beatles","Yellow Submarine Songtrack","Eleanor Rigby","Rock","E","min","E min"
"The Beatles","Yellow Submarine Songtrack","Love You To","Rock","F","maj","F maj"
"The Beatles","Yellow Submarine Songtrack","All Together Now","Rock","B","min","B min"
"The Beatles","Yellow Submarine Songtrack","Lucy In The Sky With Diamonds","Rock","D","maj","D maj"
"The Beatles","Yellow Submarine Songtrack","Think For Yourself","Rock","C","maj","C maj"
"The Beatles","Yellow Submarine Songtrack","Sgt Pepper's Lonely Hearts Club Band","Rock","G","maj","G maj"
"The Beatles","Yellow Submarine Songtrack","With A Little Help From My Friends","Rock","E","maj","E maj"
"The Beatles","Yellow Submarine Songtrack","Baby You're A Rich Man","Rock","G","maj","G maj"
"The Beatles","Yellow Submarine Songtrack","Only A Northern Song","Rock","F#","min","F# min"
"The Beatles","Yellow Submarine Songtrack","All You Need Is Love","Rock","G","maj","G maj"
"The Beatles","Yellow Submarine Songtrack","When I'm Sixty Four","Rock","Db","maj","Db maj"
"The Beatles","Yellow Submarine Songtrack","Nowhere Man","Rock","E","maj","E maj"
"The Beatles","Yellow Submarine Songtrack","It's All Too Much","Rock","G","maj","G maj"
"The Beatles","Abbey Road (Remastered)","Come Together - Remastered 2009","Rock","A","min","A min"
"The Beatles","Abbey Road (Remastered)","Something - Remastered 2009","Rock","C","maj","C maj"
"The Beatles","Abbey Road (Remastered)","Maxwell's Silver Hammer - Remastered 2009","Rock","D","maj","D maj"
"The Beatles","Abbey Road (Remastered)","Oh! Darling - Remastered 2009","Rock","E","maj","E maj"
"The Beatles","Abbey Road (Remastered)","Octopus's Garden - Remastered 2009","Rock","Db","min","Db min"
"The Beatles","Abbey Road (Remastered)","I Want You (She's So Heavy) - Remastered 2009","Rock","D","min","D min"
"The Beatles","Abbey Road (Remastered)","Here Comes The Sun - Remastered 2009","Rock","A","maj","A maj"
"The Beatles","Abbey Road (Remastered)","Because - Remastered 2009","Rock","D","maj","D maj"
"The Beatles","Abbey Road (Remastered)","You Never Give Me Your Money - Remastered 2009","Rock","C","maj","C maj"
"The Beatles","Abbey Road (Remastered)","Sun King - Remastered 2009","Rock","D","maj","D maj"
"The Beatles","Abbey Road (Remastered)","Mean Mr Mustard - Remastered 2009","Rock","E","maj","E maj"
"The Beatles","Abbey Road (Remastered)","Polythene Pam - Remastered 2009","Rock","B","min","B min"
"The Beatles","Abbey Road (Remastered)","She Came In Through The Bathroom Window - Remastered 2009","Rock","D","maj","D maj"
"The Beatles","Abbey Road (Remastered)","Golden Slumbers - Remastered 2009","Rock","C","maj","C maj"
"The Beatles","Abbey Road (Remastered)","Carry That Weight - Remastered 2009","Rock","C","maj","C maj"
"The Beatles","Abbey Road (Remastered)","The End - Remastered 2009","Rock","B","min","B min"
"The Beatles","Abbey Road (Remastered)","Her Majesty - Remastered 2009","Rock","D","maj","D maj"
"The Beatles","Let It Be (Remastered)","Two Of Us - Remastered 2009","Rock","G","maj","G maj"
"The Beatles","Let It Be (Remastered)","Dig A Pony - Remastered 2009","Rock","B","min","B min"
"The Beatles","Let It Be (Remastered)","Across The Universe - Remastered 2009","Rock","Db","maj","Db maj"
"The Beatles","Let It Be (Remastered)","I Me Mine - Remastered 2009","Rock","A","min","A min"
"The Beatles","Let It Be (Remastered)","Dig It - Remastered 2009","Rock","F","maj","F maj"
"The Beatles","Let It Be (Remastered)","Let It Be - Remastered 2009","Rock","C","maj","C maj"
"The Beatles","Let It Be (Remastered)","Maggie Mae - Remastered 2009","Rock","D","min","D min"
"The Beatles","Let It Be (Remastered)","I've Got A Feeling - Remastered 2009","Rock","D","maj","D maj"
"The Beatles","Let It Be (Remastered)","One After 909 - Remastered 2009","Rock","E","maj","E maj"
"The Beatles","Let It Be (Remastered)","The Long And Winding Road - Remastered 2009","Rock","Eb","maj","Eb maj"
"The Beatles","Let It Be (Remastered)","For You Blue - Remastered 2009","Rock","D","maj","D maj"
"The Beatles","Let It Be (Remastered)","Get Back - Remastered 2009","Rock","D","maj","D maj"
"The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","Love Me Do - Single Version / Remastered 2009","Rock","G","maj","G maj"
"The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","From Me To You - Remastered 2009","Rock","G","maj","G maj"
"The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","Thank You Girl - Remastered 2009","Rock","D","maj","D maj"
"The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","She Loves You - Remastered 2009","Rock","G","maj","G maj"
"The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","I'll Get You - Remastered 2009","Rock","A","maj","A maj"
"The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","I Want To Hold Your Hand - Remastered 2009","Rock","G","maj","G maj"
"The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","This Boy - Remastered 2009","Rock","D","maj","D maj"
"The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","Komm gib mir deine Hand - Remastered 2009","Rock","G","maj","G maj"
"The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","Sie liebt dich - Remastered 2009","Rock","E","min","E min"
"The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","Long Tall Sally - Remastered 2009","Rock","C","maj","C maj"
"The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","I Call Your Name - Remastered 2009","Rock","A","maj","A maj"
"The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","Slow Down - Remastered 2009","Rock","C","maj","C maj"
"The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","Matchbox - Remastered 2009","Rock","D","maj","D maj"
"The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","I Feel Fine - Remastered 2009","Rock","G","maj","G maj"
"The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","She's A Woman - Remastered 2009","Rock","A","maj","A maj"
"The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","Bad Boy - Remastered 2009","Rock","C","maj","C maj"
"The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","Yes It Is - Remastered 2009","Rock","E","maj","E maj"
"The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","I'm Down - Remastered 2009","Rock","G","maj","G maj"
"The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","Day Tripper - Remastered 2009","Rock","F#","min","F# min"
"The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","We Can Work It Out - Remastered 2009","Rock","D","maj","D maj"
"The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","Paperback Writer - Remastered 2009","Rock","G","maj","G maj"
"The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","Rain - Remastered 2009","Rock","C","maj","C maj"
"The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","Lady Madonna - Remastered 2009","Rock","D","maj","D maj"
"The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","The Inner Light - Remastered 2009","Rock","Ab","maj","Ab maj"
"The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","Hey Jude - Remastered 2009","Rock","Bb","maj","Bb maj"
"The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","Revolution - Remastered 2009","Rock","Db","maj","Db maj"
"The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","Get Back - Remastered 2009","Rock","D","maj","D maj"
"The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","Don't Let Me Down - Remastered 2009","Rock","E","maj","E maj"
"The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","The Ballad Of John And Yoko - Remastered 2009","Rock","E","maj","E maj"
"The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","Old Brown Shoe - Remastered 2009","Rock","Db","maj","Db maj"
"The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","Across The Universe - World Wildlife Fund Version / Remastered 2009","Rock","Bb","maj","Bb maj"
"The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","Let It Be - Remastered 2009","Rock","C","maj","C maj"
"The Beatles","Past Masters (Vols. 1 & 2 / Remastered)","You Know My Name (Look Up The Number) - Remastered 2009","Rock","D","maj","D maj"
"The Brand New Heavies","The Brand New Heavies","BNH","Electronic","G","maj","G maj"
"The Brand New Heavies","The Brand New Heavies","Dream Come True","Electronic","E","maj","E maj"
"The Brand New Heavies","The Brand New Heavies","People Get Ready","Electronic","G","min","G min"
"The Brand New Heavies","The Brand New Heavies","Never Stop","Electronic","E","maj","E maj"
"The Brand New Heavies","The Brand New Heavies","Put The Funk Back In It","Electronic","F","maj","F maj"
"The Brand New Heavies","The Brand New Heavies","Gimmie One Of Those","Electronic","G","min","G min"
"The Brand New Heavies","The Brand New Heavies","Ride In The Sky","Electronic","Db","maj","Db maj"
"The Brand New Heavies","The Brand New Heavies","Sphynx","Electronic","Bb","min","Bb min"
"The Brand New Heavies","The Brand New Heavies","Stay This Way","Electronic","G","min","G min"
"The Brand New Heavies","The Brand New Heavies","Shakedown","Electronic","G","min","G min"
"The Broken Circle Breakdown Bluegrass Band","The Broken Circle Breakdown (Original Motion Picture Soundtrack)","Will The Circle Be Unbroken","Sountrack / Musicals","G","maj","G maj"
"The Broken Circle Breakdown Bluegrass Band","The Broken Circle Breakdown (Original Motion Picture Soundtrack)","The Boy Who Wouldn't Hoe Corn","Sountrack / Musicals","A","min","A min"
"The Broken Circle Breakdown Bluegrass Band","The Broken Circle Breakdown (Original Motion Picture Soundtrack)","Dusty Mixed Feelings","Sountrack / Musicals","D","maj","D maj"
"The Broken Circle Breakdown Bluegrass Band","The Broken Circle Breakdown (Original Motion Picture Soundtrack)","Wayfaring Stranger","Sountrack / Musicals","B","min","B min"
"The Broken Circle Breakdown Bluegrass Band","The Broken Circle Breakdown (Original Motion Picture Soundtrack)","Rueben's Train","Sountrack / Musicals","D","maj","D maj"
"The Broken Circle Breakdown Bluegrass Band","The Broken Circle Breakdown (Original Motion Picture Soundtrack)","Country In My Genes","Sountrack / Musicals","A","maj","A maj"
"The Broken Circle Breakdown Bluegrass Band","The Broken Circle Breakdown (Original Motion Picture Soundtrack)","Further On Up The Road","Sountrack / Musicals","A","min","A min"
"The Broken Circle Breakdown Bluegrass Band","The Broken Circle Breakdown (Original Motion Picture Soundtrack)","Where Are You Heading, Tumbleweed?","Sountrack / Musicals","Bb","min","Bb min"
"The Broken Circle Breakdown Bluegrass Band","The Broken Circle Breakdown (Original Motion Picture Soundtrack)","Over In The Gloryland","Sountrack / Musicals","D","maj","D maj"
"The Broken Circle Breakdown Bluegrass Band","The Broken Circle Breakdown (Original Motion Picture Soundtrack)","Cowboy Man","Sountrack / Musicals","G","maj","G maj"
"The Broken Circle Breakdown Bluegrass Band","The Broken Circle Breakdown (Original Motion Picture Soundtrack)","If I Needed You","Sountrack / Musicals","C","maj","C maj"
"The Broken Circle Breakdown Bluegrass Band","The Broken Circle Breakdown (Original Motion Picture Soundtrack)","Carved Tree Inn","Sountrack / Musicals","F","maj","F maj"
"The Broken Circle Breakdown Bluegrass Band","The Broken Circle Breakdown (Original Motion Picture Soundtrack)","Sandmountain","Sountrack / Musicals","Eb","maj","Eb maj"
"The Broken Circle Breakdown Bluegrass Band","The Broken Circle Breakdown (Original Motion Picture Soundtrack)","Sister Rosetta Goes Before Us","Sountrack / Musicals","C","maj","C maj"
"The Broken Circle Breakdown Bluegrass Band","The Broken Circle Breakdown (Original Motion Picture Soundtrack)","Blackberry Blossom","Sountrack / Musicals","G","maj","G maj"
"The Comet Is Coming","The Afterlife","All That Matters Is The Moments","Jazz","F","min","F min"
"The Comet Is Coming","The Afterlife","The Softness Of The Present","Jazz","G","maj","G maj"
"The Comet Is Coming","The Afterlife","The Afterlife","Jazz","F","maj","F maj"
"The Comet Is Coming","The Afterlife","Lifeforce Part I","Jazz","D","min","D min"
"The Comet Is Coming","The Afterlife","Lifeforce Part II","Jazz","B","min","B min"
"The Comet Is Coming","The Afterlife","The Seven Planetary Heavens","Jazz","F","min","F min"
"The Comet Is Coming","Trust In The Lifeforce Of The Deep Mystery","Because The End Is Really The Beginning","Electronic","C","maj","C maj"
"The Comet Is Coming","Trust In The Lifeforce Of The Deep Mystery","Birth Of Creation","Electronic","C","maj","C maj"
"The Comet Is Coming","Trust In The Lifeforce Of The Deep Mystery","Summon The Fire","Electronic","Ab","maj","Ab maj"
"The Comet Is Coming","Trust In The Lifeforce Of The Deep Mystery","Blood Of The Past","Electronic","C","maj","C maj"
"The Comet Is Coming","Trust In The Lifeforce Of The Deep Mystery","Super Zodiac","Electronic","G","maj","G maj"
"The Comet Is Coming","Trust In The Lifeforce Of The Deep Mystery","Astral Flying","Electronic","D","min","D min"
"The Comet Is Coming","Trust In The Lifeforce Of The Deep Mystery","Timewave Zero","Electronic","D","maj","D maj"
"The Comet Is Coming","Trust In The Lifeforce Of The Deep Mystery","Unity","Electronic","G","maj","G maj"
"The Comet Is Coming","Trust In The Lifeforce Of The Deep Mystery","The Universe Wakes Up","Electronic","Db","maj","Db maj"
"The Coup","Pick A Bigger Weapon","Bullets And Love (Introduction)","Rap","E","min","E min"
"The Coup","Pick A Bigger Weapon","We Are The Ones","Rap","C","maj","C maj"
"The Coup","Pick A Bigger Weapon","Laugh/Love/Fuck","Rap","Db","maj","Db maj"
"The Coup","Pick A Bigger Weapon","My Favorite Mutiny","Rap","F","maj","F maj"
"The Coup","Pick A Bigger Weapon","I Just Wanna Lay Around All Day In Bed With You","Rap","B","min","B min"
"The Coup","Pick A Bigger Weapon","Head (Of State)","Rap","A","maj","A maj"
"The Coup","Pick A Bigger Weapon","ShoYoAss","Rap","Bb","min","Bb min"
"The Coup","Pick A Bigger Weapon","Yes 'Em To Death","Rap","Ab","maj","Ab maj"
"The Coup","Pick A Bigger Weapon","Ass-Breath Killers","Rap","G","maj","G maj"
"The Coup","Pick A Bigger Weapon","Get That Monkey Off Your Back","Rap","Bb","min","Bb min"
"The Coup","Pick A Bigger Weapon","MindFuck (A New Equation)","Rap","C","maj","C maj"
"The Coup","Pick A Bigger Weapon","Two Enthusiastic Thumbs Down","Rap","Db","maj","Db maj"
"The Coup","Pick A Bigger Weapon","I Love Boosters!","Rap","C","maj","C maj"
"The Coup","Pick A Bigger Weapon","Tiffany Hall","Rap","Db","maj","Db maj"
"The Coup","Pick A Bigger Weapon","BabyLet'sHaveABabyBeforeBushDoSomethin'Crazy","Rap","C","min","C min"
"The Coup","Pick A Bigger Weapon","Captain Sterling's Little Problem","Rap","A","maj","A maj"
"The Coup","Pick A Bigger Weapon","The Stand","Rap","C","maj","C maj"
"The Crusaders","Rural Renewal","Rural Renewal","Jazz","F","min","F min"
"The Crusaders","Rural Renewal","Creepin'","Jazz","F","maj","F maj"
"The Crusaders","Rural Renewal","Heartland","Jazz","C","min","C min"
"The Crusaders","Rural Renewal","A Healing Coming On","Jazz","F","maj","F maj"
"The Crusaders","Rural Renewal","Sing the Song","Jazz","F","maj","F maj"
"The Crusaders","Rural Renewal","Shotgun House Groove","Jazz","C","maj","C maj"
"The Crusaders","Rural Renewal","The Territory","Jazz","B","min","B min"
"The Crusaders","Rural Renewal","Greasy Spoon","Jazz","Bb","maj","Bb maj"
"The Crusaders","Rural Renewal","Viva De Funk","Jazz","G","maj","G maj"
"The Crusaders","Rural Renewal","Lazy Sundays","Jazz","G","min","G min"
"The Crusaders","Rural Renewal","Goin' Home","Jazz","F#","maj","F# maj"
"The Decemberists","I'll Be Your Girl","Once In My Life","Rock","Bb","maj","Bb maj"
"The Decemberists","I'll Be Your Girl","Cutting Stone","Rock","F#","min","F# min"
"The Decemberists","I'll Be Your Girl","Severed","Rock","E","min","E min"
"The Decemberists","I'll Be Your Girl","Starwatcher","Rock","B","min","B min"
"The Decemberists","I'll Be Your Girl","Tripping Along","Rock","D","maj","D maj"
"The Decemberists","I'll Be Your Girl","Your Ghost","Rock","D","maj","D maj"
"The Decemberists","I'll Be Your Girl","Everything Is Awful","Rock","A","maj","A maj"
"The Decemberists","I'll Be Your Girl","Sucker's Prayer","Rock","A","maj","A maj"
"The Decemberists","I'll Be Your Girl","We All Die Young","Rock","D","min","D min"
"The Decemberists","I'll Be Your Girl","Rusalka, Rusalka / Wild Rushes","Rock","G","maj","G maj"
"The Decemberists","I'll Be Your Girl","I'll Be Your Girl","Rock","G","maj","G maj"
"Mike Holober","Hiding Out","Jumble","Jazz","F","min","F min"
"Mike Holober","Hiding Out","Flow - Movt. I:Tear of the Clouds","Jazz","Db","maj","Db maj"
"Mike Holober","Hiding Out","Flow - Movt. II: Opalescence","Jazz","Db","maj","Db maj"
"Mike Holober","Hiding Out","Flow - Movt. III: Interlude","Jazz","E","min","E min"
"Mike Holober","Hiding Out","Flow - Movt. IV: Harlem","Jazz","F#","maj","F# maj"
"Mike Holober","Hiding Out","Hiding Out - Movt. I: Prelude","Jazz","F","maj","F maj"
"Mike Holober","Hiding Out","Hiding Out - Movt. II: Compelled","Jazz","F","min","F min"
"Mike Holober","Hiding Out","Hiding Out - Movt. III: Four Haiku","Jazz","Eb","min","Eb min"
"Mike Holober","Hiding Out","Hiding Out - Movt. IV: Interlude","Jazz","G","min","G min"
"Mike Holober","Hiding Out","Hiding Out - Movt. V: It Was Just the Wind","Jazz","D","maj","D maj"
"Mike Holober","Hiding Out","Caminhos Cruzados","Jazz","Db","maj","Db maj"
"Mike Holober","Hiding Out","Caminhos Cruzados [Radio Edit]","Jazz","Db","maj","Db maj"
"The Highwomen","The Highwomen","Highwomen","Country","Ab","min","Ab min"
"The Highwomen","The Highwomen","Redesigning Women","Country","F","maj","F maj"
"The Highwomen","The Highwomen","Loose Change","Country","B","maj","B maj"
"The Highwomen","The Highwomen","Crowded Table","Country","B","maj","B maj"
"The Highwomen","The Highwomen","My Name Can't Be Mama","Country","G","maj","G maj"
"The Highwomen","The Highwomen","If She Ever Leaves Me","Country","Ab","maj","Ab maj"
"The Highwomen","The Highwomen","Old Soul","Country","F","maj","F maj"
"The Highwomen","The Highwomen","Don't Call Me","Country","B","min","B min"
"The Highwomen","The Highwomen","My Only Child","Country","A","maj","A maj"
"The Highwomen","The Highwomen","Heaven Is A Honky Tonk","Country","B","maj","B maj"
"The Highwomen","The Highwomen","Cocktail And A Song","Country","G","maj","G maj"
"The Highwomen","The Highwomen","Wheels Of Laredo","Country","B","maj","B maj"
"The Internet","Ego Death","Get Away","Rap","A","maj","A maj"
"The Internet","Ego Death","Gabby (feat. Janelle Monáe)","Rap","A","maj","A maj"
"The Internet","Ego Death","Under Control","Rap","G","maj","G maj"
"The Internet","Ego Death","Go with It (feat. Vic Mensa)","Rap","B","min","B min"
"The Internet","Ego Death","Just Sayin/I Tried","Rap","B","maj","B maj"
"The Internet","Ego Death","For the World (feat. James Fauntleroy)","Rap","Bb","min","Bb min"
"The Internet","Ego Death","Girl (feat. KAYTRANADA)","Rap","G","min","G min"
"The Internet","Ego Death","Special Affair","Rap","A","min","A min"
"The Internet","Ego Death","Somthing's Missing","Rap","F","min","F min"
"The Internet","Ego Death","Partners in Crime Part Three","Rap","A","maj","A maj"
"The Internet","Ego Death","Penthouse Cloud","Rap","Ab","maj","Ab maj"
"The Internet","Ego Death","Palace/Curse (feat. Steve Lacy, feat. Tyler, The Creator, feat. Tyler, The Creator & Steve Lacy)","Rap","Bb","min","Bb min"
"The Internet","Hive Mind","Come Together","Soul / R&B","C","min","C min"
"The Internet","Hive Mind","Roll (Burbank Funk)","Soul / R&B","Db","maj","Db maj"
"The Internet","Hive Mind","Come Over","Soul / R&B","Ab","maj","Ab maj"
"The Internet","Hive Mind","La Di Da","Soul / R&B","Db","maj","Db maj"
"The Internet","Hive Mind","Stay the Night","Soul / R&B","A","min","A min"
"The Internet","Hive Mind","Bravo","Soul / R&B","F","min","F min"
"The Internet","Hive Mind","Mood","Soul / R&B","E","min","E min"
"The Internet","Hive Mind","Next Time / Humble Pie","Soul / R&B","F","maj","F maj"
"The Internet","Hive Mind","It Gets Better (With Time)","Soul / R&B","G","maj","G maj"
"The Internet","Hive Mind","Look What U Started","Soul / R&B","A","min","A min"
"The Internet","Hive Mind","Wanna Be","Soul / R&B","G","min","G min"
"The Internet","Hive Mind","Beat Goes On","Soul / R&B","D","maj","D maj"
"The Internet","Hive Mind","Hold On","Soul / R&B","C","maj","C maj"
"The Manhattan Transfer","The Chick Corea Songbook","Free Samba","Jazz","Db","maj","Db maj"
"The Manhattan Transfer","The Chick Corea Songbook","Prelude (Spain - I Can Recall)","Jazz","A","min","A min"
"The Manhattan Transfer","The Chick Corea Songbook","Spain (i Can Recall)","Jazz","G","min","G min"
"The Manhattan Transfer","The Chick Corea Songbook","One Step Closer (Rhe One Step)","Jazz","G","maj","G maj"
"The Manhattan Transfer","The Chick Corea Songbook","Children's Song #15","Jazz","G","maj","G maj"
"The Manhattan Transfer","The Chick Corea Songbook","500 Miles High","Jazz","F","min","F min"
"The Manhattan Transfer","The Chick Corea Songbook","Another Roadside Attraction (Space Circus)","Jazz","A","min","A min"
"The Manhattan Transfer","The Chick Corea Songbook","Times Lie","Jazz","D","maj","D maj"
"The Manhattan Transfer","The Chick Corea Songbook","La Chanson Du Bébé (Children's Song #1)","Jazz","G","maj","G maj"
"The Manhattan Transfer","The Chick Corea Songbook","Ragtime In Pixiland (pixiland Rag)","Jazz","A","maj","A maj"
"The Manhattan Transfer","The Chick Corea Songbook","The Story Of Anna & Armando (Armando's Rhumba)","Jazz","Ab","maj","Ab maj"
"The Manhattan Transfer","The Chick Corea Songbook","Free Samba (Extended Version)","Jazz","F","min","F min"
"The Mars Volta","Frances the Mute","Cygnus...Vismund Cygnus","Rock","E","min","E min"
"The Mars Volta","Frances the Mute","The Widow","Rock","A","min","A min"
"The Mars Volta","Frances the Mute","L'Via L'Viaquez","Rock","G","min","G min"
"The Mars Volta","Frances the Mute","Miranda That Ghost Just Isn't Holy Anymore","Rock","D","min","D min"
"The Mars Volta","Frances the Mute","Cassandra Gemini","Rock","E","min","E min"
"The Mars Volta","Frances the Mute","Tarantism","Rock","E","min","E min"
"The Mars Volta","Frances the Mute","Plant A Nail In the Navel Stream","Rock","E","min","E min"
"The Mars Volta","Frances the Mute","Faminepulse","Rock","B","min","B min"
"The Mars Volta","Frances the Mute","Pisacis (Phra-men-ma)","Rock","E","min","E min"
"The Mars Volta","Frances the Mute","Con Safo","Rock","E","min","E min"
"The Mars Volta","Frances the Mute","Multiple Spouse Wounds","Rock","E","min","E min"
"The Mars Volta","Frances the Mute","Sarcophagi","Rock","E","min","E min"
"The Muffs","Alert Today Alive Tomorrow","I Wish That Could Be You","Rock","E","maj","E maj"
"The Muffs","Alert Today Alive Tomorrow","Silly People","Rock","G","maj","G maj"
"The Muffs","Alert Today Alive Tomorrow","Another Ugly Face","Rock","D","maj","D maj"
"The Muffs","Alert Today Alive Tomorrow","Prettier Than Me","Rock","G","maj","G maj"
"The Muffs","Alert Today Alive Tomorrow","Clown","Rock","A","maj","A maj"
"The Muffs","Alert Today Alive Tomorrow","Your Kiss","Rock","F","maj","F maj"
"The Muffs","Alert Today Alive Tomorrow","Numb","Rock","E","maj","E maj"
"The Muffs","Alert Today Alive Tomorrow","I'm Not Around","Rock","C","maj","C maj"
"The Muffs","Alert Today Alive Tomorrow","Blow Your Mind","Rock","Bb","maj","Bb maj"
"The Muffs","Alert Today Alive Tomorrow","Room with No View","Rock","Eb","maj","Eb maj"
"The Muffs","Alert Today Alive Tomorrow","Dear Liar Love Me","Rock","F","maj","F maj"
"The Muffs","Alert Today Alive Tomorrow","In","Rock","G","maj","G maj"
"The Muffs","Alert Today Alive Tomorrow","Jack Champagne","Rock","G","maj","G maj"
"The Muffs","Blonder And Blonder","Agony","Rock","C","maj","C maj"
"The Muffs","Blonder And Blonder","Oh Nina","Rock","G","maj","G maj"
"The Muffs","Blonder And Blonder","On and On","Rock","Ab","maj","Ab maj"
"The Muffs","Blonder And Blonder","Sad Tomorrow","Rock","G","maj","G maj"
"The Muffs","Blonder And Blonder","What You've Done","Rock","Db","maj","Db maj"
"The Muffs","Blonder And Blonder","Red Eyed Troll","Rock","Ab","maj","Ab maj"
"The Muffs","Blonder And Blonder","End It All","Rock","A","maj","A maj"
"The Muffs","Blonder And Blonder","Laying on a Bed of Roses","Rock","E","maj","E maj"
"The Muffs","Blonder And Blonder","I Need a Face","Rock","G","maj","G maj"
"The Muffs","Blonder And Blonder","Won't Come out to Play","Rock","A","maj","A maj"
"The Muffs","Blonder And Blonder","Funny Face","Rock","G","maj","G maj"
"The Muffs","Blonder And Blonder","Ethyl My Love","Rock","E","min","E min"
